image_name,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face,face_cent_x,face_cent_y
10012531_730627343648251_1902215523_a,145,129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,183.5,64.5
10012531_771836692826395_229983340_a,208,208,0.0,0.035,0.0,0.0,0.514,0.44799999999999995,0.0,0.003,-1,-1,168.0,196.0
10012532_1437415019830323_1860121378_a,95,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,241.5,77.5
10012532_1492206374336444_1837511612_a,119,119,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,214.5,146.5
10012532_227958224078453_864623242_a,178,178,0.0,0.0,0.0,0.0,0.9620000000000001,0.037000000000000005,0.0,0.0,-1,-1,147.0,122.0
10012532_239207046284432_1068030502_a,69,69,0.0,0.0,0.0,0.0,0.001,0.9940000000000001,0.002,0.003,-1,-1,135.5,81.5
10012532_288751877967052_1465415970_a,53,53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,66.5,88.5
10012532_293941497430156_1034012583_a,147,147,0.001,0.8340000000000001,0.0,0.0,0.0,0.162,0.003,0.0,-1,-1,100.5,113.5
10012532_603728953051183_49922147_a,158,158,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0.001,-1,-1,134.0,152.0
10012532_660129134043570_255957982_a,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,151.5,136.5
10012532_714953985193819_497962752_a,149,149,0.0,0.053,0.0,0.0,0.035,0.9079999999999999,0.003,0.0,-1,-1,86.5,87.5
10012533_228089490724709_1389227282_a,127,127,0.0,0.001,0.0,0.0,0.001,0.997,0.001,0.0,-1,-1,222.5,99.5
10012533_296412880514696_153944155_a,150,150,0.0,0.03,0.0,0.0,0.136,0.8340000000000001,0.0,0.0,-1,-1,116.0,109.0
10012533_303814826435480_2131192840_a,174,174,0.0,0.001,0.0,0.0,0.157,0.841,0.0,0.0,-1,-1,96.0,144.0
10012533_517487461694213_603054305_a,63,63,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.001,-1,-1,121.5,74.5
10012536_241355862715400_1512997528_a,136,136,0.0,0.002,0.0,0.0,0.0,0.027000000000000003,0.0,0.971,-1,-1,120.0,172.0
10012536_280104425489989_1029432218_a,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,131.0,115.0
10012536_442519992517050_241101265_a,160,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,158.0,110.0
10012536_619845214774809_820663953_a,136,108,0.002,0.006999999999999999,0.001,0.001,0.059000000000000004,0.8640000000000001,0.064,0.003,-1,-1,71.0,54.0
10012536_772381746114111_860789532_a,136,136,0.0,0.0,0.0,0.0,0.982,0.017,0.0,0.0,-1,-1,158.0,109.0
10012537_1374566016159238_797198677_a,67,67,0.0,0.003,0.0,0.0,0.001,0.9490000000000001,0.032,0.013999999999999999,-1,-1,120.5,63.5
10012537_1379100239038611_707760218_a,117,117,0.0,0.01,0.0,0.0,0.287,0.6859999999999999,0.009000000000000001,0.006999999999999999,-1,-1,165.5,93.5
10012537_1410853542513194_1546676972_a,38,38,0.0,0.001,0.0,0.0,0.812,0.187,0.0,0.0,-1,-1,160.0,92.0
10012537_1428416934073557_1810488831_a,75,75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,229.5,180.5
10012537_1437815499795885_1851907323_a,170,170,0.003,0.091,0.005,0.003,0.006,0.8590000000000001,0.017,0.017,-1,-1,156.0,134.0
10012537_1527492900811150_527845229_a,141,141,0.0,0.01,0.0,0.0,0.431,0.556,0.001,0.001,-1,-1,132.5,186.5
10012537_283473361815543_1645092987_a,185,169,0.0,0.754,0.0,0.0,0.0,0.24600000000000002,0.0,0.0,-1,-1,126.5,84.5
10012537_482408338551877_2024257628_a,104,104,0.0,0.004,0.0,0.0,0.001,0.9940000000000001,0.0,0.001,-1,-1,139.0,94.0
10012537_509691099131580_1809667598_a,107,107,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,-1,-1,117.5,108.5
10012537_681765205217151_2010818925_a,172,172,0.0,0.0,0.0,0.0,0.139,0.8590000000000001,0.0,0.001,-1,-1,137.0,107.0
10012537_767264413286531_1411327752_a,191,191,0.0,0.0,0.0,0.0,0.983,0.016,0.0,0.001,-1,-1,134.5,98.5
10012537_785581824786505_778720340_a,95,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,141.5,89.5
10012537_846889755337210_212700473_a,199,209,0.0,0.001,0.0,0.0,0.008,0.988,0.002,0.001,-1,-1,99.5,142.5
10012538_1439031289675060_769225611_a,111,111,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1,129.5,129.5
10012538_230266000514166_1720286167_a,146,137,0.0,0.001,0.0,0.0,0.024,0.972,0.002,0.0,-1,-1,158.0,68.5
10012538_236189103171344_635061902_a,118,118,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1,160.0,136.0
10012538_702396336473601_1170050042_a,167,167,0.0,0.002,0.0,0.0,0.019,0.9790000000000001,0.0,0.0,-1,-1,104.5,93.5
10012538_764346530255807_938952895_a,50,50,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,-1,-1,137.0,55.0
10012541_1440102516235417_593458385_a,42,42,0.002,0.0,0.0,0.0,0.001,0.993,0.004,0.0,-1,-1,142.0,66.0
10012541_272459782929455_1494308108_a,188,188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,200.0,105.0
10012541_309648895858362_1939618258_a,166,166,0.0,0.0,0.0,0.0,0.6809999999999999,0.318,0.0,0.001,-1,-1,164.0,200.0
10012541_736809973019862_847027196_a,106,106,0.0,0.001,0.0,0.0,0.47700000000000004,0.465,0.0,0.057,-1,-1,170.0,127.0
10012541_760107417334398_1566652980_a,95,95,0.002,0.001,0.0,0.0,0.0,0.981,0.013999999999999999,0.0,-1,-1,161.5,108.5
10012542_1412476752349179_1159452375_a,102,102,0.0,0.001,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1,186.0,126.0
10012542_262797390548698_2131948315_a,119,119,0.001,0.59,0.003,0.006,0.005,0.358,0.009000000000000001,0.027999999999999997,-1,-1,156.5,125.5
10012542_279782365524294_1119441831_a,210,210,0.002,0.087,0.0,0.0,0.0,0.126,0.784,0.0,-1,-1,145.0,166.0
10012542_621296211288881_1718013887_a,137,137,0.002,0.040999999999999995,0.0,0.0,0.03,0.9259999999999999,0.0,0.0,-1,-1,186.5,180.5
10012542_631203416933900_282167288_a,59,59,0.0,0.12300000000000001,0.0,0.0,0.03,0.846,0.001,0.0,-1,-1,72.5,65.5
10012542_680570095341246_1080845508_a,107,107,0.0,0.001,0.0,0.0,0.37200000000000005,0.627,0.0,0.0,-1,-1,81.5,117.5
10012542_687657771269691_1067718767_a,124,124,0.001,0.002,0.0,0.0,0.13699999999999998,0.853,0.006,0.0,-1,-1,138.0,134.0
10012543_1439523476290780_1460700658_a,137,137,0.0,0.004,0.0,0.0,0.001,0.9740000000000001,0.022000000000000002,0.0,-1,-1,195.5,180.5
10012543_267821326732529_611155394_a,101,101,0.0,0.001,0.0,0.0,0.02,0.976,0.002,0.0,-1,-1,135.5,144.5
10012543_570599203054590_1811326937_a,190,190,0.0,0.005,0.0,0.0,0.027999999999999997,0.96,0.006999999999999999,0.001,-1,-1,147.0,189.0
10012543_689486104424063_1334959475_a,54,54,0.0,0.0,0.0,0.001,0.0,0.774,0.002,0.22399999999999998,-1,-1,88.0,72.0
10012546_1411584655771944_1673101328_a,156,156,0.003,0.044000000000000004,0.001,0.002,0.0,0.636,0.001,0.313,-1,-1,200.0,201.0
10012546_278786532281323_1953521366_a,170,170,0.0,0.003,0.0,0.0,0.924,0.022000000000000002,0.0,0.05,-1,-1,178.0,126.0
10012546_688434614556859_1864369027_a,115,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,195.5,152.5
10012547_1398156620461289_1404956650_a,143,143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,152.5,124.5
10012547_1399622116980565_110246115_a,212,231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,106.0,189.5
10012547_1438528636388493_185846665_a,254,254,0.012,0.003,0.003,0.005,0.004,0.821,0.005,0.147,1,-1,142.0,176.0
10012547_1578964208994599_412744408_a,212,212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,117.0,108.0
10012547_222915371249874_18927702_a,154,154,0.009000000000000001,0.001,0.0,0.0,0.001,0.9790000000000001,0.001,0.009000000000000001,-1,-1,150.0,142.0
10012547_443389805791180_626054079_a,128,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,-1,218.0,158.0
10012547_554347724664501_1235154654_a,141,141,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,-1,-1,151.5,139.5
10012547_585561848208336_792972108_a,186,186,0.0,0.002,0.0,0.0,0.039,0.956,0.002,0.0,-1,-1,112.0,198.0
10012547_633186186757804_525791181_a,137,137,0.0,0.0,0.0,0.0,0.0,0.978,0.021,0.0,-1,-1,190.5,79.5
10012547_634427679945987_479225922_a,122,122,0.004,0.04,0.003,0.0,0.011000000000000001,0.8190000000000001,0.12300000000000001,0.0,-1,-1,167.0,170.0
10012547_721007341272137_1642333243_a,120,120,0.002,0.425,0.043,0.0,0.496,0.032,0.002,0.0,-1,-1,203.0,82.0
10012547_740306752681037_157748526_a,95,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,101.5,120.5
10012547_865536710138939_1882444663_a,101,101,0.01,0.368,0.039,0.002,0.006,0.305,0.26899999999999996,0.0,-1,-1,105.5,139.5
10012548_1486004224952177_1243124420_a,49,49,0.0,0.002,0.0,0.0,0.0,0.9109999999999999,0.086,0.0,-1,-1,75.5,117.5
10012548_272647716247326_696413778_a,156,156,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,-1,-1,155.0,157.0
10012548_307856912700017_608838881_a,125,125,0.0,0.0,0.0,0.0,0.397,0.603,0.0,0.0,-1,-1,155.5,155.5
10012551_1407248152879259_1779263988_a,146,146,0.0,0.004,0.0,0.0,0.027000000000000003,0.9640000000000001,0.001,0.003,-1,-1,124.0,146.0
10012551_1485347385014551_2108775133_a,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,173.0,134.0
10012551_457297237734300_1430243718_a,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,156.0,116.0
10012551_651311594923859_1722634682_a,155,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,99.5,80.5
10012552_1410919592506907_1479232775_a,115,119,0.0,0.001,0.0,0.0,0.8079999999999999,0.191,0.0,0.0,-1,-1,57.5,106.5
10012552_1413404455586923_2011725519_a,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,234.5,115.5
10012552_451173458349775_963541770_a,172,172,0.0,0.003,0.0,0.0,0.16,0.8370000000000001,0.0,0.0,-1,-1,138.0,123.0
10012552_479283615533292_676544336_a,135,135,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,-1,-1,147.5,151.5
10012552_617666248325831_70357749_a,142,138,0.0,0.002,0.0,0.0,0.242,0.755,0.0,0.0,-1,-1,122.0,69.0
10012552_619475814788502_525539510_a,173,173,0.0,0.002,0.0,0.0,0.027999999999999997,0.966,0.003,0.001,-1,-1,156.5,155.5
10012556_1438637863044904_1999535479_a,121,121,0.0,0.002,0.0,0.0,0.003,0.987,0.009000000000000001,0.0,-1,-1,182.5,77.5
10012556_256626314509508_765841673_a,127,127,0.0,0.002,0.0,0.0,0.9940000000000001,0.004,0.0,0.0,-1,-1,133.5,129.5
10012556_294578300667057_601167937_a,221,221,0.0,0.0,0.0,0.001,0.45799999999999996,0.0,0.0,0.541,-1,-1,122.5,164.5
10012556_750434574987697_1396683203_a,172,172,0.0,0.004,0.0,0.0,0.149,0.847,0.0,0.0,-1,-1,216.0,138.0
10012557_1388912264721727_626739356_a,234,230,0.0,0.003,0.0,0.0,0.001,0.99,0.005,0.001,-1,-1,148.0,115.0
10012557_1422471081342002_1303405595_a,125,125,0.0,0.001,0.0,0.0,0.36200000000000004,0.637,0.0,0.0,-1,-1,145.5,128.5
10012557_229655453891566_803183633_a,144,144,0.0,0.001,0.0,0.0,0.9940000000000001,0.005,0.0,0.0,-1,-1,138.0,90.0
10012557_290192334479708_728628431_a,101,101,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.609,-1,1,133.5,155.5
10012557_306405816177617_1955913963_a,154,154,0.013000000000000001,0.002,0.0,0.0,0.0,0.981,0.002,0.001,-1,-1,175.0,200.0
10012557_610924122333147_358808099_a,142,142,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,-1,-1,231.0,129.0
10012557_614944388597994_1311214944_a,119,119,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1,131.5,148.5
10012557_660139830733189_267476793_a,176,176,0.0,0.003,0.0,0.0,0.001,0.991,0.004,0.001,-1,1,168.0,182.0
10012557_795682680443689_514349823_a,87,87,0.021,0.003,0.013000000000000001,0.048,0.835,0.053,0.006,0.021,-1,-1,165.5,78.5
10012558_240223132848503_797411764_a,150,150,0.0,0.004,0.0,0.0,0.004,0.52,0.47200000000000003,0.0,-1,-1,155.0,221.0
10012558_244994299017173_1100573476_a,86,86,0.0,0.0,0.0,0.0,0.065,0.934,0.0,0.001,-1,-1,157.0,148.0
10012558_621987724550110_1887162208_a,94,94,0.0,0.0,0.0,0.0,0.0,0.99,0.009000000000000001,0.0,-1,-1,142.0,149.0
10012558_635872473129213_2099455405_a,182,182,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.013999999999999999,-1,-1,127.0,178.0
10012558_678524672186336_310651316_a,155,154,0.0,0.001,0.0,0.0,0.0,0.953,0.004,0.042,-1,-1,154.5,228.0
10012561_686002758126765_1835078159_a,181,181,0.0,0.614,0.001,0.003,0.001,0.006,0.0,0.375,-1,-1,151.5,162.5
10012562_1382227592026310_1931910361_a,139,139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,126.5,133.5
10012562_1421009441486934_1354653382_a,79,79,0.0,0.001,0.0,0.0,0.818,0.18,0.0,0.0,-1,-1,122.5,150.5
10012562_1476380459246830_1906802697_a,161,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,149.5,136.5
10012562_229366297261053_410240452_a,142,142,0.0,0.002,0.0,0.0,0.0,0.997,0.0,0.0,-1,-1,194.0,140.0
10012562_268224073358635_879747363_a,147,147,0.0,0.0,0.0,0.0,0.91,0.002,0.0,0.087,-1,-1,176.5,95.5
10012562_559464067502084_448086739_a,132,132,0.0,0.001,0.0,0.0,0.002,0.9740000000000001,0.022000000000000002,0.0,-1,-1,164.0,107.0
10012562_604438286313712_1378281646_a,119,119,0.0,0.005,0.0,0.0,0.003,0.518,0.473,0.0,-1,1,140.5,163.5
10012562_637890566260450_1192598213_a,178,178,0.0,0.002,0.0,0.0,0.938,0.059000000000000004,0.0,0.0,-1,-1,140.0,154.0
10012562_697403110299146_1768424248_a,197,191,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1,171.5,209.5
10012566_546822355435735_625264909_a,101,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,142.5,90.5
10012567_1467523630146299_697054727_a,119,119,0.0,0.001,0.0,0.0,0.035,0.9640000000000001,0.0,0.0,-1,-1,169.5,115.5
10012567_242072539312929_1546987360_a,86,86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,104.0,85.0
10012567_277943395698976_1958736197_a,124,124,0.0,0.146,0.0,0.0,0.055999999999999994,0.7979999999999999,0.001,0.0,-1,-1,160.0,148.0
10012567_693939960668296_278021632_a,137,137,0.0,0.006,0.0,0.002,0.001,0.961,0.003,0.027000000000000003,-1,-1,97.5,94.5
10012567_773648285993540_1637730977_a,68,68,0.0,0.016,0.0,0.0,0.0,0.982,0.001,0.0,-1,-1,125.0,126.0
10012567_843097042374424_206689722_a,72,72,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1,69.0,109.0
10012568_728190220554804_1516615351_a,209,197,0.0,0.017,0.0,0.001,0.0,0.802,0.17800000000000002,0.002,-1,-1,128.5,206.5
10012571_230881770445877_1745182941_a,170,170,0.0,0.024,0.0,0.0,0.9640000000000001,0.012,0.0,0.0,-1,-1,141.0,162.0
10012571_312192998928368_1087547207_a,87,87,0.0,0.0,0.0,0.0,0.015,0.981,0.0,0.004,-1,-1,133.5,94.5
10012571_426572714145400_1262337118_a,152,112,0.161,0.01,0.032,0.009000000000000001,0.003,0.611,0.046,0.127,-1,-1,176.0,249.0
10012571_656458674421139_1947770144_a,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,168.0,147.0
10012572_1440312202876292_1917551841_a,124,124,0.0,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,-1,-1,144.0,113.0
10012572_309154289233301_1584679633_a,129,129,0.0,0.937,0.001,0.0,0.0,0.0,0.0,0.061,-1,-1,184.5,102.5
10012572_567990289963109_727839242_a,101,101,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,-1,-1,151.5,168.5
10012572_611734535585577_822319364_a,63,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,170.5,93.5
10012572_664448463613966_156361646_a,114,114,0.0,0.008,0.0,0.0,0.009000000000000001,0.98,0.004,0.0,-1,-1,197.0,103.0
10012572_705156029534469_169265122_a,136,136,0.0,0.0,0.0,0.0,0.012,0.987,0.0,0.001,-1,-1,138.0,107.0
10012572_735807933126593_599607249_a,166,166,0.0,0.015,0.0,0.0,0.098,0.8859999999999999,0.0,0.0,-1,-1,149.0,116.0
10012573_1421654311421515_1976725115_a,75,75,0.0,0.002,0.0,0.0,0.978,0.02,0.0,0.0,-1,-1,177.5,50.5
10012573_231568337050125_1706051455_a,133,133,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1,200.5,109.5
10012576_1389793271245532_1237085487_a,104,104,0.0,0.185,0.0,0.0,0.003,0.8,0.012,0.0,-1,-1,124.0,143.0
10012576_1409977889271372_1573009743_a,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,139.5,140.5
10012576_1439655806276705_2145013311_a,149,149,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,-1,-1,213.5,157.5
10012576_282422705252978_1999436191_a,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,139.5,92.5
10012576_314924911989951_968834645_a,133,133,0.0,0.0,0.0,0.0,0.884,0.11599999999999999,0.0,0.0,-1,-1,159.5,98.5
10012576_542329829220371_92044779_a,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,181.0,110.0
10012576_654074937975024_430062895_a,194,194,0.0,0.001,0.0,0.0,0.122,0.877,0.0,0.0,-1,-1,152.0,109.0
10012576_800549249962813_700933599_a,127,127,0.0,0.001,0.0,0.0,0.0,0.995,0.003,0.0,-1,-1,105.5,147.5
10012577_1409728145958103_1891543608_a,139,139,0.0,0.003,0.0,0.0,0.0,0.745,0.252,0.0,-1,-1,167.5,158.5
10012581_1412964228969419_1376008946_a,106,106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,109.0,134.0
10012581_1439214142985804_839215444_a,179,179,0.0,0.044000000000000004,0.0,0.0,0.47700000000000004,0.466,0.0,0.012,-1,-1,156.5,152.5
10012581_1495045324049202_1684376602_a,182,182,0.0,0.001,0.0,0.003,0.0,0.563,0.429,0.002,-1,-1,200.0,146.0
10012581_227487437449924_1007688459_a,106,106,0.004,0.002,0.0,0.0,0.0,0.985,0.009000000000000001,0.0,-1,-1,167.0,198.0
10012581_235736943298337_28944366_a,101,101,0.0,0.004,0.0,0.0,0.628,0.366,0.001,0.001,-1,-1,148.5,126.5
10012581_478998578895531_1372886184_a,70,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,157.0,105.0
10012582_1465765040321296_1929204112_a,73,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,174.5,144.5
10012582_275772192591046_1666751755_a,115,115,0.001,0.247,0.0,0.0,0.005,0.743,0.004,0.0,-1,1,107.5,109.5
10012583_1423021121287999_1960059988_a,151,151,0.0,0.016,0.0,0.0,0.797,0.182,0.004,0.0,-1,-1,166.5,122.5
10012586_1412175295712994_1950326309_a,164,172,0.0,0.01,0.0,0.0,0.013000000000000001,0.975,0.001,0.0,-1,-1,82.0,141.0
10012586_1461900134042204_1629762982_a,92,92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,119.0,135.0
10012586_1541649422728082_831084964_a,167,167,0.0,0.06,0.0,0.0,0.8340000000000001,0.10300000000000001,0.002,0.0,-1,-1,194.5,134.5
10012586_213792555498285_838505994_a,129,129,0.0,0.002,0.0,0.0,0.49200000000000005,0.42200000000000004,0.0,0.084,-1,-1,90.5,139.5
10012586_222682657925680_894841108_a,90,90,0.001,0.001,0.0,0.0,0.002,0.9890000000000001,0.008,0.0,-1,-1,184.0,105.0
10012586_225872880945202_1085318558_a,124,124,0.0,0.006,0.0,0.003,0.001,0.941,0.032,0.017,-1,-1,155.0,148.0
10012586_232204543649593_836531473_a,139,139,0.005,0.021,0.009000000000000001,0.121,0.001,0.28300000000000003,0.025,0.535,-1,-1,114.5,109.5
10012586_265791516935444_1714066751_a,62,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1,146.0,79.0
10012586_451624828273348_1787509626_a,132,132,0.0,0.001,0.0,0.0,0.0,0.977,0.001,0.022000000000000002,-1,-1,140.0,145.0
10012586_528540577267714_247005003_a,78,78,0.059000000000000004,0.001,0.001,0.0,0.0,0.9209999999999999,0.018000000000000002,0.0,-1,-1,161.0,153.0
10012586_633055733410111_1548514718_a,118,118,0.122,0.002,0.001,0.008,0.0,0.226,0.0,0.6409999999999999,-1,1,179.0,98.0
10012586_709390912446316_1385455320_a,162,162,0.0,0.005,0.0,0.0,0.003,0.985,0.005,0.002,-1,-1,141.0,209.0
10012587_1423430164573975_2063076669_a,143,143,0.0,0.0,0.0,0.0,0.003,0.995,0.001,0.0,-1,-1,161.5,132.5
10012588_1374281429521493_1760212119_a,177,177,0.0,0.019,0.0,0.0,0.40700000000000003,0.546,0.027000000000000003,0.0,-1,-1,167.5,207.5
10012588_469878109808363_1957096005_a,147,147,0.0,0.0,0.0,0.0,0.0,0.996,0.002,0.001,-1,-1,102.5,127.5
10012588_617805598298580_1499712408_a,149,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,153.5,133.5
10012588_671127492932920_373861834_a,173,173,0.0,0.075,0.0,0.0,0.109,0.8029999999999999,0.011000000000000001,0.001,-1,-1,144.5,203.5
10012591_1385211108426022_589862481_a,178,178,0.0,0.005,0.0,0.0,0.9640000000000001,0.031,0.0,0.0,-1,-1,161.0,184.0
10012591_1437071226539225_317390340_a,145,145,0.0,0.005,0.0,0.0,0.002,0.973,0.019,0.0,-1,-1,149.5,169.5
10012591_218939641649883_1937229192_a,64,64,0.0,0.226,0.0,0.0,0.35,0.423,0.001,0.0,-1,-1,111.0,102.0
10012591_226777477516546_935369903_a,137,137,0.003,0.0,0.002,0.021,0.132,0.002,0.8390000000000001,0.002,-1,-1,199.5,152.5
10012591_541190545998696_636453887_a,100,100,0.001,0.006,0.0,0.001,0.002,0.9279999999999999,0.061,0.002,-1,-1,160.0,158.0
10012591_610909202331829_1882445128_a,123,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,167.5,134.5
10012591_655172321220910_278272059_a,133,133,0.0,0.002,0.0,0.0,0.966,0.032,0.0,0.0,-1,-1,149.5,111.5
10012591_720745134612308_361768660_a,101,101,0.0,0.0,0.0,0.0,0.055999999999999994,0.9420000000000001,0.001,0.0,-1,-1,126.5,141.5
10012592_1480245058856629_577564228_a,109,109,0.0,0.002,0.0,0.0,0.42100000000000004,0.575,0.001,0.002,-1,-1,132.5,113.5
10012592_1486646288224335_752710516_a,126,126,0.019,0.0,0.002,0.001,0.001,0.013999999999999999,0.0,0.963,-1,-1,168.0,164.0
10012592_744588565561248_1712730594_a,199,199,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,-1,-1,121.5,105.5
10012592_748048568561485_1325419821_a,150,150,0.0,0.0,0.0,0.0,0.975,0.025,0.0,0.0,-1,-1,160.0,160.0
10012593_528869960567451_1645421749_a,149,149,0.0,0.002,0.0,0.0,0.59,0.40700000000000003,0.0,0.001,-1,-1,177.5,147.5
10012596_1426030774312790_1876454605_a,158,158,0.0,0.054000000000000006,0.0,0.0,0.013999999999999999,0.929,0.002,0.001,-1,-1,142.0,158.0
10012596_1426701094245785_668750652_a,145,145,0.0,0.004,0.0,0.0,0.024,0.971,0.0,0.0,-1,-1,145.5,167.5
10012596_230433677161407_460280353_a,178,178,0.0,0.268,0.0,0.0,0.023,0.708,0.001,0.0,-1,-1,171.0,181.0
10012596_759500074074394_94669996_a,164,164,0.0,0.008,0.0,0.0,0.001,0.983,0.008,0.0,-1,-1,159.0,123.0
10012597_1392790757667077_2027195384_a,89,89,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1,155.5,49.5
10012597_1459630907604290_105801101_a,151,151,0.0,0.0,0.0,0.0,0.9940000000000001,0.003,0.0,0.003,-1,-1,156.5,164.5
10012597_269960989851807_743971943_a,117,117,0.0,0.002,0.0,0.0,0.997,0.001,0.0,0.0,-1,-1,182.5,134.5
10012597_485656608227247_1714799218_a,242,249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1,121.0,142.5
10012597_539703486148687_2123820496_a,115,115,0.0,0.0,0.0,0.0,0.96,0.035,0.0,0.004,-1,-1,166.5,64.5
10012597_661385240563656_1817336692_a,150,150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,169.0,190.0
10012598_212644822278698_1958371321_a,202,202,0.0,0.001,0.0,0.0,0.0,0.732,0.267,0.0,-1,-1,166.0,137.0
10012598_644222075647553_448253108_a,142,142,0.003,0.001,0.001,0.0,0.003,0.99,0.002,0.0,-1,-1,163.0,154.0
10012601_1420922051499201_1503634489_a,99,99,0.0,0.0,0.0,0.003,0.813,0.0,0.0,0.183,-1,-1,170.5,82.5
10012601_1438000963109079_993525366_a,157,157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,122.5,166.5
10012601_1457122891190115_370704399_a,119,119,0.0,0.006,0.0,0.0,0.633,0.36200000000000004,0.0,0.0,-1,-1,165.5,112.5
10012601_1570838179808332_938204876_a,89,89,0.0,0.001,0.0,0.0,0.0,0.9740000000000001,0.024,0.0,-1,-1,235.5,86.5
10012601_222779344579288_1237100208_a,167,167,0.001,0.057999999999999996,0.002,0.001,0.002,0.251,0.001,0.685,-1,1,124.5,180.5
10012601_445813075564473_223701718_a,145,145,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,-1,-1,168.5,170.5
10012601_533844353399647_1028396666_a,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,113.5,198.5
